person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
24,58037.0,4,12600.0,11.83,0.22,2,590,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
22,89678.0,2,12600.0,10.65,0.14,3,648,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
22,132944.0,0,12600.0,10.75,0.09,2,648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,84067.0,2,9600.0,11.01,0.11,4,641,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22,113317.0,0,5000.0,9.99,0.04,2,586,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22,113212.0,0,6000.0,11.01,0.05,2,675,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
22,99643.0,3,10000.0,11.46,0.1,3,657,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
23,84863.0,0,12700.0,11.01,0.15,2,580,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22,63521.0,3,12750.0,18.25,0.2,4,595,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23,113615.0,1,13000.0,6.03,0.11,4,623,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
23,46884.0,2,12800.0,8.9,0.27,4,689,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,113804.0,6,15000.0,6.17,0.13,2,625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,48892.0,1,12800.0,8.9,0.26,2,530,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21,49160.0,0,12800.0,12.69,0.26,2,593,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
23,48588.0,4,12800.0,16.0,0.26,3,629,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
26,51420.0,1,12800.0,10.59,0.25,2,620,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
22,54466.0,0,12800.0,12.73,0.24,2,568,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
26,113779.0,5,5000.0,7.68,0.04,3,636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,51286.0,0,12800.0,15.21,0.25,2,664,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,56210.0,0,12800.0,19.41,0.23,3,603,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
26,64536.0,2,12800.0,5.42,0.2,4,514,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
22,114255.0,1,2400.0,10.59,0.02,4,621,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,68040.0,3,12800.0,11.01,0.19,4,626,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
26,114212.0,3,2000.0,5.42,0.02,2,648,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
25,114453.0,3,13500.0,10.0,0.12,2,702,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
23,70663.0,3,12800.0,12.42,0.18,2,696,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
23,72726.0,0,12800.0,10.59,0.18,4,677,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
26,72857.0,7,12800.0,12.84,0.18,2,671,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
23,114539.0,0,6000.0,14.27,0.05,3,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,115019.0,3,14000.0,6.03,0.12,4,677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,100732.0,0,12000.0,9.76,0.12,2,530,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
23,114929.0,0,2000.0,5.42,0.02,3,608,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
23,77586.0,0,12800.0,14.35,0.16,4,598,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
23,114919.0,1,10000.0,9.91,0.09,3,532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,86065.0,0,12800.0,14.96,0.15,4,637,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
23,114893.0,3,4400.0,7.9,0.04,3,614,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24,94100.0,0,12800.0,11.01,0.14,4,527,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
23,85433.0,0,15000.0,8.9,0.18,4,678,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24,95059.0,3,12800.0,14.11,0.13,4,650,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
25,124859.0,3,12800.0,15.7,0.1,4,581,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
24,115007.0,0,7450.0,12.69,0.06,4,658,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
22,114941.0,0,6400.0,7.9,0.06,4,633,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,114678.0,2,10000.0,10.65,0.09,4,591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,114796.0,2,15000.0,12.69,0.13,2,649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,43449.0,1,12875.0,11.01,0.3,2,582,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
26,114782.0,0,6600.0,7.51,0.06,4,629,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,114637.0,4,15000.0,15.96,0.13,2,603,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
21,53438.0,0,12875.0,15.31,0.24,2,678,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
22,114994.0,1,7200.0,11.49,0.06,2,577,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24,70669.0,1,12950.0,11.01,0.18,4,670,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
22,61012.0,0,13000.0,12.42,0.21,2,558,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
23,115190.0,0,7200.0,14.79,0.06,4,613,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23,53648.0,0,13000.0,18.39,0.24,3,679,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
22,60937.0,0,13000.0,12.23,0.21,3,633,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
26,60875.0,2,13000.0,11.01,0.21,3,609,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
23,53867.0,0,13000.0,17.26,0.24,3,611,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
23,115033.0,3,12000.0,11.99,0.1,3,684,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,60822.0,3,13000.0,12.09,0.21,3,597,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
24,56305.0,3,13000.0,13.47,0.23,2,628,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
25,63556.0,4,13000.0,15.31,0.2,2,644,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
22,115024.0,2,10400.0,5.42,0.09,4,684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,63594.0,0,13000.0,8.94,0.2,2,622,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23,114997.0,0,9950.0,8.49,0.09,4,625,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24,114825.0,2,5750.0,11.01,0.05,4,619,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
22,58473.0,0,13000.0,7.88,0.22,3,624,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
22,115010.0,0,5000.0,10.59,0.04,2,614,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
25,114897.0,6,15000.0,11.49,0.13,3,645,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24,114696.0,5,10000.0,15.23,0.09,3,593,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
26,66241.0,3,13000.0,17.93,0.2,2,694,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
22,115427.0,0,9000.0,8.49,0.08,2,687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25,67054.0,2,13000.0,7.51,0.19,4,603,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
22,41330.0,0,12000.0,13.06,0.29,4,652,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26,114788.0,4,15000.0,10.37,0.13,4,561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,68259.0,1,13000.0,11.83,0.19,4,635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,115185.0,6,4800.0,13.43,0.04,3,597,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
23,41180.0,1,4000.0,5.79,0.1,4,694,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
23,114581.0,0,4500.0,6.92,0.04,3,692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,114740.0,2,17000.0,15.65,0.15,2,612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,41456.0,0,9600.0,13.98,0.23,4,715,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
24,115105.0,0,12000.0,10.36,0.1,4,665,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22,115378.0,0,6875.0,6.54,0.06,2,683,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22,73170.0,0,13000.0,8.94,0.18,2,663,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
25,75437.0,0,13000.0,6.91,0.17,2,583,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
24,41190.0,0,2500.0,6.39,0.06,3,669,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
22,115036.0,0,7200.0,12.23,0.06,4,514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,41208.0,0,10000.0,7.88,0.24,2,676,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
26,114996.0,1,7275.0,6.91,0.06,4,628,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,77584.0,0,13000.0,14.11,0.17,3,612,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
21,41573.0,0,3000.0,11.83,0.07,4,582,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
24,79213.0,1,13000.0,13.49,0.16,2,686,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
23,115006.0,4,4000.0,7.88,0.03,3,651,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,79076.0,0,13000.0,11.01,0.16,4,663,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
22,114914.0,0,12000.0,7.51,0.1,3,594,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24,78949.0,4,13000.0,11.01,0.16,2,579,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
25,115077.0,1,6500.0,7.14,0.06,3,536,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,73082.0,0,13000.0,7.66,0.18,4,613,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
21,114698.0,1,15000.0,11.01,0.13,2,706,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
24,81930.0,1,13000.0,13.98,0.16,3,647,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26,114761.0,0,5000.0,9.88,0.04,2,533,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
24,114885.0,5,16000.0,15.33,0.14,3,591,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23,114830.0,1,15000.0,12.73,0.13,4,615,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
24,114980.0,1,5000.0,7.88,0.04,3,632,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
23,84952.0,1,13000.0,11.58,0.15,3,583,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
22,115033.0,0,12000.0,10.99,0.1,4,569,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
23,114924.0,3,10900.0,7.74,0.09,4,601,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
24,85290.0,3,13000.0,7.9,0.15,3,575,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
26,114758.0,2,1000.0,8.94,0.01,4,621,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
24,85126.0,0,13000.0,10.0,0.15,2,702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,114814.0,5,8000.0,11.01,0.07,2,683,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
23,114604.0,3,14400.0,11.83,0.13,3,707,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
23,100591.0,0,5000.0,14.61,0.05,2,585,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,90923.0,4,13000.0,10.99,0.14,4,540,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
21,101006.0,0,15000.0,12.84,0.15,4,575,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,114914.0,0,6000.0,7.68,0.05,3,680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,115065.0,4,4000.0,8.0,0.03,4,640,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23,91154.0,0,13000.0,6.91,0.14,2,675,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,40727.0,0,12000.0,11.48,0.29,4,525,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
23,40862.0,0,5000.0,8.59,0.12,4,697,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
25,91237.0,4,13000.0,11.48,0.14,4,690,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23,92447.0,3,13000.0,11.01,0.14,2,699,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
22,115457.0,2,10000.0,9.07,0.09,3,579,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
25,101100.0,2,13000.0,11.71,0.13,3,526,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
24,101811.0,4,13000.0,11.83,0.13,3,510,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
25,115110.0,0,5000.0,7.43,0.04,2,651,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
25,114838.0,2,2800.0,9.91,0.02,3,603,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
23,104203.0,0,13000.0,10.62,0.12,3,678,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
21,100880.0,2,10000.0,15.28,0.1,4,648,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,105177.0,3,13000.0,7.29,0.12,2,599,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
24,115197.0,2,16000.0,5.79,0.14,4,543,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
23,108937.0,1,13000.0,12.73,0.12,2,558,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23,114940.0,2,10000.0,7.51,0.09,4,546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,114854.0,0,7200.0,10.95,0.06,4,646,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
24,109155.0,5,13000.0,8.94,0.12,4,588,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24,101004.0,0,6000.0,9.32,0.06,3,598,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,115216.0,1,4325.0,7.74,0.04,2,601,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,115615.0,0,12000.0,5.42,0.1,2,553,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
26,115542.0,3,5000.0,12.68,0.04,3,575,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26,84951.0,1,13000.0,14.42,0.15,2,554,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24,133070.0,0,13000.0,8.9,0.1,2,553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,133673.0,6,13000.0,7.9,0.1,3,595,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
24,115741.0,2,6000.0,10.99,0.05,4,575,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,115803.0,0,13500.0,14.96,0.12,4,687,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
24,109387.0,3,13000.0,12.69,0.12,4,587,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
23,145027.0,1,13000.0,11.71,0.09,4,617,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
26,130482.0,5,13000.0,15.99,0.1,3,691,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
24,101355.0,0,16000.0,16.07,0.16,4,651,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25,116318.0,7,10925.0,12.69,0.09,4,640,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
22,115835.0,0,3000.0,7.9,0.03,3,686,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
22,116091.0,0,5500.0,12.69,0.05,3,641,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
22,116201.0,0,6000.0,13.49,0.05,3,723,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
23,116212.0,0,9000.0,6.62,0.08,4,573,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
25,115907.0,5,14000.0,6.03,0.12,3,641,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,115808.0,1,1500.0,6.62,0.01,3,688,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
25,70451.0,2,13600.0,9.99,0.19,2,593,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
24,115896.0,2,5000.0,8.9,0.04,4,680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,82635.0,6,13600.0,10.0,0.16,3,592,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,85236.0,0,13600.0,7.29,0.16,4,548,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
24,116242.0,0,4800.0,11.99,0.04,3,630,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
26,116407.0,2,10000.0,5.42,0.09,3,691,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
22,84985.0,0,13600.0,12.21,0.16,4,563,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
25,88800.0,7,13600.0,11.99,0.15,2,620,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23,95293.0,1,13600.0,9.88,0.14,3,612,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
23,116305.0,0,12000.0,7.49,0.1,4,579,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24,116332.0,0,11000.0,5.99,0.09,2,636,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
23,103036.0,0,13600.0,6.03,0.13,3,678,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
24,116410.0,0,12000.0,5.42,0.1,4,630,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
25,40857.0,1,8000.0,10.38,0.2,2,660,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
23,116607.0,3,8000.0,13.49,0.07,3,668,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24,116171.0,1,4200.0,5.99,0.04,3,512,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
26,78751.0,3,13625.0,11.01,0.17,3,608,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
23,116252.0,4,4000.0,5.42,0.03,2,588,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,115855.0,0,10000.0,7.49,0.09,3,614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,116107.0,0,9000.0,7.49,0.08,4,597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,40477.0,0,11000.0,13.11,0.27,3,686,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
24,115857.0,2,4200.0,11.01,0.04,4,650,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
24,40642.0,2,8000.0,14.26,0.2,3,665,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
21,41129.0,0,5000.0,14.61,0.12,3,664,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
25,102001.0,2,5000.0,16.02,0.05,3,704,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,116119.0,0,7000.0,5.79,0.06,3,585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,116010.0,2,8000.0,7.29,0.07,4,582,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
23,40125.0,0,3600.0,11.58,0.09,4,587,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
25,55089.0,2,13650.0,18.79,0.25,2,624,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22,116122.0,0,12000.0,11.01,0.1,3,625,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
26,116473.0,1,16000.0,5.79,0.14,2,634,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,43218.0,5,13750.0,7.51,0.32,4,554,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25,101624.0,0,3500.0,14.84,0.03,2,558,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26,40406.0,4,10000.0,8.49,0.25,3,644,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
22,65250.0,0,13750.0,14.96,0.21,2,611,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
23,116273.0,0,5000.0,10.38,0.04,4,568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,40542.0,0,2500.0,13.61,0.06,3,651,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
22,116129.0,0,8000.0,7.88,0.07,4,585,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
24,115979.0,1,15000.0,7.51,0.13,4,560,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22,40155.0,2,7000.0,11.78,0.17,4,710,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,116533.0,0,5000.0,7.51,0.04,2,671,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
24,39955.0,0,4200.0,7.29,0.11,2,610,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
24,116330.0,0,2000.0,10.38,0.02,3,645,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
24,95797.0,2,13800.0,8.49,0.14,2,725,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
25,97722.0,3,13800.0,11.99,0.14,3,546,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
25,116369.0,4,4000.0,9.88,0.03,3,521,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
24,127178.0,0,13800.0,7.66,0.11,2,553,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
22,116172.0,0,5000.0,10.99,0.04,4,531,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26,115829.0,1,12000.0,13.11,0.1,4,553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,39944.0,1,5000.0,13.99,0.13,3,597,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
25,40056.0,2,3600.0,11.01,0.09,4,522,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
26,116001.0,3,10000.0,10.99,0.09,4,565,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
22,86449.0,0,15000.0,14.96,0.17,3,698,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26,86423.0,6,16500.0,16.45,0.19,3,637,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26,141961.0,6,13800.0,7.49,0.1,3,597,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
24,40173.0,0,5600.0,14.42,0.14,3,597,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
25,115890.0,1,5000.0,11.83,0.04,4,649,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
25,92790.0,3,13900.0,10.62,0.15,4,646,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21,116314.0,0,7000.0,12.53,0.06,4,658,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
26,51390.0,5,14000.0,6.92,0.27,2,675,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
23,116204.0,0,12000.0,11.01,0.1,2,654,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
26,51244.0,8,14000.0,9.45,0.27,2,664,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25,102033.0,1,2125.0,15.01,0.02,4,678,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
24,53000.0,6,14000.0,7.51,0.26,2,727,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
23,116557.0,5,10000.0,5.42,0.09,2,684,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24,116687.0,2,14400.0,7.88,0.12,4,645,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
26,116949.0,6,15000.0,6.17,0.13,3,596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25,116859.0,5,10000.0,6.17,0.09,2,734,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
24,116992.0,0,14000.0,17.19,0.12,4,655,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25,47961.0,0,14000.0,16.49,0.29,3,627,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24,117453.0,0,9300.0,6.17,0.08,2,528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,117847.0,3,12000.0,9.91,0.1,2,598,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25,117393.0,4,8000.0,11.01,0.07,4,704,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26,117355.0,4,4000.0,6.62,0.03,4,579,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
22,117871.0,0,5000.0,6.99,0.04,4,664,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22,56219.0,1,14000.0,8.49,0.25,4,596,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
23,117321.0,0,16000.0,6.62,0.14,2,708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,48716.0,0,14000.0,15.58,0.29,3,630,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
24,117039.0,4,8000.0,11.11,0.07,4,621,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
23,57218.0,2,14000.0,10.37,0.24,3,528,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
23,117212.0,0,15000.0,9.63,0.13,4,631,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
23,117469.0,1,15000.0,16.4,0.13,3,648,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
24,57001.0,0,14000.0,7.88,0.25,4,601,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
22,117363.0,0,12975.0,6.91,0.11,4,522,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
26,117617.0,3,6000.0,13.61,0.05,3,663,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
23,117759.0,0,5000.0,7.51,0.04,3,667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
24,117305.0,0,6800.0,13.61,0.06,4,632,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23,51098.0,3,14000.0,16.89,0.27,3,656,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23,117623.0,3,4800.0,11.01,0.04,2,608,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
22,117669.0,1,10000.0,13.57,0.08,3,598,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
24,59873.0,0,14000.0,11.71,0.23,3,630,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
23,117129.0,0,4000.0,16.32,0.03,3,610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
